Date & Time,Temperature ©,Humidity (%),IndoorRelativeHumidity (%),DewPoint ©,Wind Speed (km/h),WindGust  (km/h),UVIndex,Visibility (km),CloudCover (%),Ceiling (m),Pressure (mb),ApparentTemperature ©,WindChill©,WetBulb ©
2023-04-29T23:37:00+02:00,14.3,71,50,9.2,3.7,15.2,0,16.1,31,2316,1014,16.1,14.4,11.6
2023-04-30T00:43:00+02:00,12,79,47,8.5,4.7,8.1,0,16.1,76,3200,1014,15,12.2,10.2
2023-04-30T01:47:00+02:00,11.2,82,46,8.2,4.5,9.4,0,9.7,90,7925,1014,13.9,11.1,9.7
2023-04-30T02:37:00+02:00,11.6,83,48,8.8,0,7.5,0,16.1,11,7925,1014,14.4,11.7,10.2
2023-04-30T03:47:00+02:00,11.4,77,44,7.4,4.1,7.5,0,16.1,49,10363,1013,13.9,11.1,9.5
2023-04-30T04:42:00+02:00,9.8,84,43,7.2,3.8,8.3,0,16.1,31,7925,1013,12.8,10,8.5
2023-04-30T05:42:00+02:00,9.6,92,47,8.4,0,11.7,0,16.1,31,61,1014,11.1,9.4,9
2023-04-30T06:47:00+02:00,7.6,98,43,7.2,3.6,10.7,1,16.1,10,9144,1014,10,7.8,7.6
2023-04-30T07:37:00+02:00,9.7,91,47,8.3,4.9,9.8,2,9.7,10,1768,1014,13.3,10,9
2023-04-30T08:37:00+02:00,12.7,89,56,10.9,3.7,9.6,2,9.7,13,1768,1014,16.1,12.8,11.7
2023-04-30T09:47:00+02:00,15.9,58,45,7.8,3.7,10.7,4,16.1,13,10363,1014,18.3,16.1,11.4
2023-04-30T10:47:00+02:00,18.3,66,59,11.8,7.4,12,5,16.1,13,10058,1013,19.4,18.3,14.6
2023-04-30T11:38:00+02:00,20.3,55,55,11.1,3.7,13.5,7,9.7,25,10211,1013,19.4,20.6,14.8
2023-04-30T12:32:00+02:00,22.5,48,48,10.9,7.4,12.2,8,16.1,30,10150,1012,22.8,22.8,15.5
2023-04-30T13:47:00+02:00,24.1,38,38,8.9,11.1,15.6,5,9.7,76,10180,1012,23.9,23.9,15.1
2023-04-30T14:37:00+02:00,23.3,43,43,10,18.5,21.4,4,9.7,76,7925,1011,23.3,23.3,15.3
2023-04-30T15:42:00+02:00,25.3,35,35,9,11.1,37.4,4,16.1,30,7925,1011,25,25.6,15.5
2023-04-30T16:42:00+02:00,24.2,37,37,8.6,11.1,25.2,2,16.1,30,7925,1011,23.9,24.4,15
2023-04-30T17:42:00+02:00,24.2,36,36,8.1,11.1,23.9,2,16.1,50,7925,1011,23.9,24.4,14.8
2023-04-30T18:42:00+02:00,22.2,48,48,10.9,3.7,31.2,1,16.1,50,7925,1011,22.2,22.2,15.4
2023-04-30T19:37:00+02:00,21.3,52,52,11.2,3.7,20.5,0,11.3,91,7925,1012,21.1,21.1,15.2
2023-04-30T20:42:00+02:00,17.7,85,74,15.2,3.7,12.6,0,16.1,88,1829,1012,18.9,17.8,16.2
2023-04-30T21:42:00+02:00,16.8,67,55,10.6,7.5,14.5,0,16.1,76,2042,1013,18.3,16.7,13.4
2023-04-30T22:37:00+02:00,16,68,53,10.2,11.5,23.1,0,16.1,46,10211,1013,18.3,16.1,12.9
2023-04-30T23:43:00+02:00,18.4,56,50,9.4,11.1,17.1,0,16.1,31,10150,1013,19.4,18.3,13.2
2023-05-01T00:42:00+02:00,15.6,67,51,9.6,12.6,22.4,0,16.1,38,10180,1013,18.3,15.6,12.4
2023-05-01T01:42:00+02:00,13.5,76,50,9.4,7.9,16,0,16.1,76,2073,1013,16.1,13.3,11.3
2023-05-01T02:37:00+02:00,13.3,76,49,9.2,7.7,15.6,0,16.1,90,8321,1013,16.1,13.3,11.2
2023-05-01T03:42:00+02:00,13.1,74,47,8.5,8.8,15.6,0,16.1,76,7925,1013,16.1,13.3,10.7
2023-05-01T04:42:00+02:00,12.9,74,47,8.3,7.5,18.4,0,16.1,76,7925,1013,16.1,12.8,10.6
2023-05-01T05:47:00+02:00,17.3,58,49,9.1,11.1,13.2,0,16.1,31,7925,1013,18.3,17.2,12.6
2023-05-01T06:37:00+02:00,12.6,75,47,8.3,8.5,16.7,1,16.1,76,7925,1013,16.1,12.8,10.5
2023-05-01T07:43:00+02:00,10.7,88,48,8.7,5.6,12,1,16.1,76,10363,1013,13.9,10.6,9.7
2023-05-01T08:27:00+02:00,18.1,59,53,10.1,7.4,17.9,3,16.1,38,7925,1013,19.4,18.3,13.4
2023-05-01T09:38:00+02:00,20.2,55,55,10.8,7.4,9.2,4,16.1,30,7925,1013,19.4,20,14.6
2023-05-01T10:42:00+02:00,21.6,48,48,10.3,7.4,10.5,5,16.1,50,7955,1013,21.7,21.7,14.8
2023-05-01T11:42:00+02:00,22.8,44,44,10,7.4,11.5,5,16.1,30,7925,1013,22.8,22.8,15.1
2023-05-01T12:47:00+02:00,24,39,39,9.4,3.7,18.4,6,16.1,50,7925,1013,23.9,23.9,15.3
2023-05-01T13:42:00+02:00,25,35,35,8.8,3.7,13,5,9.7,50,7925,1012,24.4,25,15.4
2023-05-01T14:47:00+02:00,25.1,35,35,8.7,3.7,15.4,2,16.1,75,1829,1012,24.4,25,15.4
2023-05-01T15:42:00+02:00,25,37,37,9.5,7.4,15.8,2,16.1,76,3018,1012,24.4,25,15.7
2023-05-01T16:32:00+02:00,22.6,41,41,8.8,3.7,27.5,1,9.7,50,2408,1012,22.8,22.8,14.5
2023-05-01T17:47:00+02:00,21.6,50,50,10.9,3.7,15.2,1,16.1,76,2652,1012,21.7,21.7,15.1
2023-05-01T18:38:00+02:00,22.6,48,48,11,11.1,11.1,0,16.1,76,2591,1013,22.8,22.8,15.5
2023-05-01T19:42:00+02:00,21.2,51,51,10.6,7.4,20.3,0,11.3,30,2591,1013,21.1,21.1,14.8
2023-05-01T20:42:00+02:00,20.2,56,56,11.3,8.1,15.8,0,16.1,91,2591,1014,19.4,20,14.8
2023-05-01T21:38:00+02:00,18.7,63,58,11.5,5.6,8.3,0,9.7,91,2713,1014,19.4,18.9,14.6
2023-05-01T22:42:00+02:00,17.2,73,61,12.4,3,5.6,0,9.7,91,3139,1014,18.3,17.2,14.5
2023-05-01T23:42:00+02:00,17.6,68,58,11.6,3.7,9.4,0,9.7,100,1615,1014,18.3,17.8,14.2
2023-05-02T00:42:00+02:00,16.4,76,60,12.1,3.2,4.5,0,9.7,100,2134,1014,18.3,16.1,14
2023-05-02T01:42:00+02:00,15.8,80,62,12.5,7.5,14.5,0,16.1,100,975,1014,18.9,16.1,14
2023-05-02T02:42:00+02:00,15.4,94,70,14.5,3.7,21.4,0,16.1,100,122,1013,19.4,15.6,14.9
2023-05-02T03:42:00+02:00,15,84,61,12.4,6.6,13,0,9.7,100,1097,1013,18.3,15,13.6
2023-05-02T04:42:00+02:00,14.6,87,62,12.5,6.8,12.8,0,9.7,93,213,1012,17.8,14.4,13.4
2023-05-02T05:47:00+02:00,14.2,96,66,13.6,0,12.6,0,9.7,100,671,1013,17.8,14.4,13.9
2023-05-02T06:47:00+02:00,14,91,62,12.5,1.3,3.2,0,9.7,100,792,1013,17.2,13.9,13.1
2023-05-02T07:42:00+02:00,13.7,91,61,12.2,6.8,13,0,16.1,99,701,1013,17.2,13.9,12.9
2023-05-02T08:47:00+02:00,13.9,99,67,13.7,7.4,13,1,9.7,100,1067,1013,17.8,13.9,13.9
2023-05-02T09:42:00+02:00,14.2,99,68,14,0,12.6,1,9.7,100,701,1014,18.3,14.4,14.2
2023-05-02T10:42:00+02:00,14.1,99,68,13.9,3.7,7.7,1,9.7,100,671,1014,17.8,13.9,14.1
2023-05-02T11:43:00+02:00,14.2,99,68,14,3.7,7.5,2,16.1,100,671,1015,18.3,14.4,14.2
2023-05-02T12:42:00+02:00,14.6,97,69,14.2,3.7,18.1,2,16.1,100,671,1014,17.8,14.4,14.6
2023-05-02T13:37:00+02:00,14.7,97,70,14.3,3.7,20.1,2,9.7,100,853,1014,17.8,14.4,14.7
2023-05-02T14:37:00+02:00,14.9,97,70,14.5,3.7,16.2,1,16.1,100,792,1014,18.3,15,14.9
2023-05-02T15:42:00+02:00,15.2,97,71,14.7,7.4,10,1,9.7,100,823,1014,18.3,15,15.2
2023-05-02T16:42:00+02:00,15.4,96,71,14.7,7.4,12.8,1,9.7,100,1219,1013,19.4,15.6,15
2023-05-02T17:43:00+02:00,15.5,94,71,14.6,3.7,12.2,0,16.1,90,2225,1013,19.4,15.6,15
2023-05-02T18:37:00+02:00,15.7,94,71,14.7,7.4,13.5,0,9.7,90,1707,1013,19.4,15.6,15.1
2023-05-02T19:42:00+02:00,15.6,93,70,14.4,3.7,16.2,0,16.1,100,1981,1013,19.4,15.6,14.9
2023-05-02T20:47:00+02:00,15.4,93,69,14.2,3.7,10.2,0,16.1,100,1859,1013,19.4,15.6,14.7
2023-05-02T21:37:00+02:00,15.6,81,61,12.3,7.5,12.8,0,9.7,95,1920,1013,18.9,15.6,13.8
2023-05-02T22:42:00+02:00,14.9,81,58,11.7,6,12.8,0,16.1,90,2347,1013,18.3,15,13.1
2023-05-02T23:47:00+02:00,15.1,92,68,13.9,7.4,14.3,0,9.7,90,2256,1013,18.3,15,14.4
2023-05-03T00:47:00+02:00,14,83,56,11.1,9.6,16.9,0,9.7,90,1707,1013,17.2,13.9,12.4
2023-05-03T01:43:00+02:00,14.1,82,56,11.1,10,18.1,0,9.7,91,1524,1013,17.2,13.9,12.5
2023-05-03T02:43:00+02:00,14.8,93,67,13.7,3.7,15.6,0,16.1,90,1615,1013,18.3,15,14.2
2023-05-03T03:37:00+02:00,13.2,87,57,11.2,5.1,10.2,0,9.7,90,2042,1013,16.7,13.3,12.1
2023-05-03T04:47:00+02:00,13,90,57,11.3,3.8,9.4,0,9.7,90,1006,1013,16.1,12.8,12.1
2023-05-03T05:47:00+02:00,14,96,66,13.4,3.7,7.3,0,9.7,90,1676,1013,17.2,13.9,13.7
2023-05-03T06:43:00+02:00,14.2,86,59,11.8,5.1,8.8,0,16.1,91,2042,1013,17.8,14.4,12.9
2023-05-03T07:37:00+02:00,14.5,86,61,12.2,6.2,10,1,16.1,91,2134,1014,17.8,14.4,13.2
2023-05-03T08:43:00+02:00,14.6,96,68,14,0,9.8,1,16.1,90,9235,1014,17.8,14.4,14.3
2023-05-03T09:42:00+02:00,16.7,92,75,15.4,3.7,6.8,2,16.1,91,1737,1014,18.9,16.7,16
2023-05-03T10:33:00+02:00,18.5,74,68,13.9,3.7,11.3,2,16.1,88,1768,1014,19.4,18.3,15.8
2023-05-03T11:47:00+02:00,17.9,83,73,15,3.7,10.2,2,9.7,100,1798,1015,18.9,17.8,16.2
2023-05-03T12:42:00+02:00,19.1,85,80,16.5,7.4,12.6,3,9.7,50,1798,1014,20,18.9,17.5
2023-05-03T13:33:00+02:00,21.6,59,59,13.3,3.7,19.9,3,9.7,75,1676,1014,21.7,21.7,16.4
2023-05-03T14:37:00+02:00,22,47,47,10.2,11.1,20.9,2,16.1,88,1737,1013,22.2,22.2,15
2023-05-03T15:42:00+02:00,22,47,47,10.2,3.7,17.3,1,16.1,100,1768,1014,22.2,22.2,15
2023-05-03T16:13:00+02:00,22,47,47,10.2,3.7,17.3,1,16.1,100,1798,1015,22.2,22.2,15
2023-05-03T17:47:00+02:00,15.5,94,70,14.5,3.7,23.7,0,9.7,100,1707,1015,19.4,15.6,14.9
2023-05-03T18:43:00+02:00,14.9,96,70,14.3,3.7,10.2,0,16.1,100,1768,1015,18.3,15,14.6
2023-05-03T19:47:00+02:00,14.8,96,69,14.2,3.7,9.4,0,9.7,100,1737,1016,18.3,15,14.5
2023-05-03T20:43:00+02:00,14.6,97,69,14.2,3.7,10,0,9.7,100,1554,1016,17.8,14.4,14.6
2023-05-03T21:42:00+02:00,15.6,81,61,12.4,6.4,13.2,0,16.1,95,1768,1016,18.9,15.6,13.9
2023-05-03T22:42:00+02:00,13.7,91,61,12.3,6.8,15.6,0,9.7,86,2499,1016,17.2,13.9,12.9
2023-05-03T23:43:00+02:00,14.1,99,68,13.9,7.4,16.2,0,16.1,100,1981,1016,17.8,13.9,14.1
2023-05-04T00:32:00+02:00,13.1,91,59,11.8,8.3,14.9,0,16.1,90,1676,1016,16.7,13.3,12.4
2023-05-04T01:47:00+02:00,12.9,90,57,11.4,7.5,13.7,0,16.1,76,1768,1015,16.1,12.8,12.1
2023-05-04T02:43:00+02:00,14.7,86,61,12.4,7.4,14.1,0,16.1,50,1798,1015,17.8,14.4,13.4
2023-05-04T03:32:00+02:00,12.5,87,54,10.4,7.5,13.5,0,16.1,50,823,1015,16.1,12.8,11.4
2023-05-04T04:37:00+02:00,12.3,85,52,9.9,7.5,16,0,9.7,30,1250,1015,15,12.2,11.1
2023-05-04T05:37:00+02:00,15.3,72,53,10.3,7.4,15.2,0,16.1,20,2256,1015,18.3,15.6,12.6
2023-05-04T06:32:00+02:00,12.9,82,52,9.9,8.8,15.6,1,16.1,20,1798,1015,16.1,12.8,11.3
2023-05-04T07:42:00+02:00,9.9,100,52,9.9,7.5,13.7,1,9.7,90,1554,1016,13.9,8.9,9.9
2023-05-04T08:32:00+02:00,17.2,71,59,11.9,11.1,14.7,2,16.1,31,2713,1016,18.3,17.2,14.2
2023-05-04T09:32:00+02:00,19.2,50,47,8.5,7.4,25.8,4,11.3,25,10363,1016,19.4,19.4,13.1
2023-05-04T10:37:00+02:00,20.3,52,52,10.1,11.1,23.7,6,16.1,25,10058,1016,19.4,20.6,14.3
2023-05-04T11:42:00+02:00,21.8,47,47,10.1,11.1,18.8,7,9.7,20,10211,1016,21.7,21.7,14.8
2023-05-04T12:42:00+02:00,22.6,45,45,10.3,7.4,21.4,8,16.1,25,10150,1016,22.8,22.8,15.2
2023-05-04T13:37:00+02:00,22.6,45,45,10.1,7.4,20.1,7,16.1,38,10180,1016,22.8,22.8,15.1
2023-05-04T14:37:00+02:00,22.9,40,40,8.5,14.8,24.3,6,16.1,30,10150,1015,22.8,22.8,14.5
2023-05-04T15:43:00+02:00,23.6,36,36,7.9,14.8,28.8,4,9.7,31,10180,1015,22.8,23.3,14.5
2023-05-04T16:43:00+02:00,23.1,36,36,7.2,14.8,34.4,3,16.1,25,10150,1015,22.8,23.3,14
2023-05-04T17:47:00+02:00,22.6,36,36,6.7,14.8,32.9,2,16.1,31,10180,1015,22.2,22.8,13.6
2023-05-04T18:43:00+02:00,22,38,38,7.2,14.8,28.4,1,9.7,76,10150,1015,22.2,22.2,13.6
2023-05-04T19:47:00+02:00,20.6,42,42,7.4,14.8,32.2,0,16.1,50,7925,1016,18.9,20.6,13.1
2023-05-04T20:37:00+02:00,19.4,48,46,8.1,11.1,34.6,0,16.1,50,7925,1017,19.4,19.4,13
2023-05-04T21:42:00+02:00,17.8,59,51,9.6,12,20.3,0,16.1,30,10363,1017,18.3,17.8,13
2023-05-04T22:42:00+02:00,17.4,59,50,9.4,18.4,38.4,0,16.1,14,10058,1018,18.3,17.2,12.9
2023-05-04T23:42:00+02:00,17.3,55,46,8.2,3.7,19.6,0,16.1,13,10211,1018,17.8,17.2,12.2
2023-05-05T00:48:00+02:00,15.3,67,49,9.2,7.3,14.3,0,16.1,11,10150,1018,17.8,15,12
2023-05-05T01:42:00+02:00,13.1,76,49,8.9,7,15.6,0,16.1,11,10180,1018,16.1,13.3,10.9
2023-05-05T02:42:00+02:00,15.6,68,51,9.7,11.1,14.3,0,16.1,11,10150,1018,18.3,15.6,12.4
2023-05-05T03:42:00+02:00,12.6,75,46,8.2,11.3,22.2,0,16.1,12,10180,1018,16.1,12.8,10.4
2023-05-05T04:38:00+02:00,11.9,77,46,8,10.5,21.1,0,16.1,12,10150,1018,14.4,11.7,9.9
2023-05-05T05:42:00+02:00,13.6,78,52,9.8,11.1,18.6,0,16.1,0,10180,1017,16.7,13.3,11.6
2023-05-05T06:42:00+02:00,12.3,75,46,8.1,10.7,19.2,1,16.1,14,10150,1018,15,12.2,10.2
2023-05-05T07:48:00+02:00,14.1,69,47,8.6,6.6,13.7,2,16.1,10,10180,1017,16.1,13.9,11.2
2023-05-05T08:48:00+02:00,17,67,56,10.9,11.1,15.4,3,16.1,0,9144,1017,18.3,17.2,13.6
2023-05-05T09:42:00+02:00,19.8,52,51,9.7,14.8,18.6,4,16.1,10,10363,1017,19.4,20,13.9
2023-05-05T10:47:00+02:00,21.4,45,45,9.2,14.8,20.3,6,16.1,10,10058,1017,21.7,21.7,14.3
2023-05-05T11:42:00+02:00,22.9,41,41,9.2,14.8,18.6,8,16.1,10,10211,1017,22.8,22.8,14.8
2023-05-05T12:42:00+02:00,24.1,41,41,10,11.1,17.9,8,16.1,10,10150,1016,23.9,23.9,15.6
2023-05-05T13:37:00+02:00,25.2,39,39,10.2,14.8,14.8,8,16.1,25,10180,1015,25,25,16.1
2023-05-05T14:37:00+02:00,25.8,35,35,9.5,11.1,16.4,6,16.1,30,10150,1014,25,25.6,16
2023-05-05T15:47:00+02:00,26.7,32,32,8.9,7.4,22,4,16.1,30,10180,1014,26.1,26.7,16
2023-05-05T16:47:00+02:00,27,31,31,8.7,7.4,24.3,3,16.1,30,10150,1013,26.1,27.2,16
2023-05-05T17:32:00+02:00,27.2,32,32,9,7.4,20.7,2,16.1,25,10180,1013,26.7,27.2,16.2
2023-05-05T18:32:00+02:00,25,40,40,10.4,11.1,14.5,1,16.1,30,10150,1014,25,25,16.1
2023-05-05T19:42:00+02:00,22.8,46,46,10.8,3.7,19.4,0,16.1,30,10180,1014,22.8,22.8,15.5
2023-05-05T20:42:00+02:00,21.2,58,58,12.8,3.7,12.8,0,16.1,30,10150,1014,21.1,21.1,16
2023-05-05T21:32:00+02:00,19.6,60,58,11.7,9,18.6,0,16.1,28,10180,1015,19.4,19.4,14.8
2023-05-05T22:37:00+02:00,16.5,69,55,10.8,7.3,13.2,0,16.1,30,10150,1015,18.3,16.7,13.4
2023-05-05T23:37:00+02:00,16.5,78,62,12.6,3.7,9.6,0,16.1,0,10180,1015,18.9,16.7,14.3
2023-05-06T00:42:00+02:00,15,70,51,9.7,4.5,10,0,16.1,10,10150,1015,16.1,15,12.1
2023-05-06T01:38:00+02:00,14.4,71,50,9.3,4.9,10.9,0,16.1,10,10180,1015,16.1,14.4,11.7
2023-05-06T02:47:00+02:00,13.9,90,61,12.3,3.7,11.5,0,16.1,0,10150,1015,17.2,13.9,13
2023-05-06T03:47:00+02:00,12.3,74,45,7.9,7.3,13.9,0,16.1,10,10180,1015,15,12.2,10.1
2023-05-06T04:32:00+02:00,12.1,74,45,7.6,6.2,12.6,0,16.1,10,10150,1015,15,12.2,9.9
2023-05-06T05:33:00+02:00,12.3,93,57,11.2,7.4,15.6,0,16.1,10,10180,1015,15.6,12.2,11.7
2023-05-06T06:43:00+02:00,10.8,82,46,7.9,6.6,11.3,1,16.1,90,10150,1015,13.9,11.1,9.4
2023-05-06T07:47:00+02:00,13.1,77,49,9.1,4.1,8.1,1,16.1,76,10180,1015,16.1,13.3,11
2023-05-06T08:43:00+02:00,16.1,77,60,12,11.1,11.1,3,16.1,30,10150,1015,18.3,16.1,13.8
2023-05-06T09:47:00+02:00,18.6,68,62,12.6,7.4,14.3,4,16.1,10,10363,1015,19.4,18.3,15.1
2023-05-06T10:43:00+02:00,21.1,58,58,12.7,7.4,10,6,16.1,13,10058,1014,21.1,21.1,15.9
2023-05-06T11:42:00+02:00,23.3,50,50,12.5,3.7,10.7,8,16.1,13,10211,1014,23.3,23.3,16.5
2023-05-06T12:37:00+02:00,24.5,47,47,12.4,3.7,15.8,8,16.1,13,10150,1013,24.4,24.4,16.9
2023-05-06T13:47:00+02:00,26.5,43,43,13.2,3.7,16.9,8,16.1,25,10180,1012,26.7,26.7,18
2023-05-06T14:42:00+02:00,27.3,38,38,12,7.4,18.6,6,16.1,25,10150,1012,26.7,27.2,17.7
2023-05-06T15:43:00+02:00,28.8,34,34,11.4,7.4,23.1,4,16.1,30,10180,1012,28.3,28.9,17.8
2023-05-06T16:47:00+02:00,28.6,32,32,10.4,3.7,25.2,3,16.1,30,10150,1012,27.2,28.3,17.3
2023-05-06T17:37:00+02:00,28,33,33,10.2,7.4,19.6,2,16.1,30,10180,1012,27.2,27.8,17
2023-05-06T18:47:00+02:00,26.6,35,35,10.2,7.4,24.3,1,16.1,25,10150,1012,26.1,26.7,16.5
2023-05-06T19:47:00+02:00,24.2,44,44,11.4,3.7,19,0,16.1,25,10180,1013,24.4,24.4,16.3
2023-05-06T20:42:00+02:00,22.2,56,56,13.2,7.4,16,0,16.1,38,10150,1013,22.2,22.2,16.5
2023-05-06T21:42:00+02:00,20.2,58,58,11.8,11.1,21.8,0,16.1,31,10180,1014,19.4,20,15.1
2023-05-06T22:47:00+02:00,19.1,62,58,11.7,12.8,20.7,0,16.1,10,10150,1014,19.4,18.9,14.9
2023-05-06T23:43:00+02:00,17.6,75,64,13.1,3.7,4.5,0,16.1,0,10180,1014,18.3,17.8,15
2023-05-07T00:47:00+02:00,15.8,73,56,11,3.2,6,0,16.1,0,10150,1014,18.3,15.6,13.1
2023-05-07T01:32:00+02:00,15.1,75,55,10.7,6.2,11.5,0,16.1,4,10180,1014,16.1,15,12.7
2023-05-07T02:37:00+02:00,15.2,86,63,12.8,0,8.3,0,16.1,11,10150,1014,18.3,15,13.9
2023-05-07T03:42:00+02:00,13.2,79,51,9.7,3.8,7.9,0,16.1,11,10180,1015,16.7,13.3,11.3
2023-05-07T04:37:00+02:00,12.9,78,50,9.3,5.8,11.1,0,16.1,11,10150,1015,16.1,12.8,11
2023-05-07T05:42:00+02:00,13.2,94,61,12.3,3.7,12,0,16.1,11,10180,1015,16.7,13.3,12.7
2023-05-07T06:47:00+02:00,12.5,83,51,9.6,2.3,7.7,1,16.1,10,10150,1016,16.1,12.8,11
2023-05-07T07:42:00+02:00,10.8,100,55,10.8,4.1,8.1,2,16.1,10,10180,1016,14.4,10.6,10.8
2023-05-07T08:43:00+02:00,15.9,88,68,13.9,0,8.5,3,16.1,0,10150,1016,18.9,16.1,14.8
2023-05-07T09:47:00+02:00,19.3,75,72,14.8,3.7,7.5,4,16.1,0,10363,1016,19.4,19.4,16.6
2023-05-07T10:47:00+02:00,21.6,59,59,13.4,3.7,13,6,16.1,11,10058,1016,21.7,21.7,16.5
2023-05-07T11:42:00+02:00,23.8,51,51,13.3,3.7,15.2,8,16.1,13,10211,1015,24.4,23.9,17.1
2023-05-07T12:43:00+02:00,25.3,47,47,13.2,7.4,15.2,8,8,20,10150,1015,25.6,25.6,17.6
2023-05-07T13:47:00+02:00,26.3,44,44,13.3,7.4,16.7,8,16.1,13,10180,1015,26.1,26.1,18
2023-05-07T14:47:00+02:00,27.3,42,42,13.5,7.4,19.6,6,9.7,91,10150,1015,27.2,27.2,18.4
2023-05-07T15:43:00+02:00,27.7,43,43,14.2,7.4,21.8,4,16.1,30,10180,1014,27.8,27.8,18.9
2023-05-07T16:47:00+02:00,27.4,37,37,11.7,11.1,23.7,3,16.1,30,10150,1014,26.7,27.2,17.5
2023-05-07T17:42:00+02:00,26.4,43,43,12.9,7.4,28,2,16.1,38,10180,1015,26.7,26.7,17.8
2023-05-07T18:37:00+02:00,25.4,46,46,13.2,3.7,21.4,1,16.1,30,10150,1015,25.6,25.6,17.7
2023-05-07T19:47:00+02:00,23.2,58,58,14.6,3.7,8.1,0,16.1,76,7925,1015,23.3,23.3,17.9
2023-05-07T20:37:00+02:00,20.7,77,77,16.6,7.4,7.4,0,16.1,76,7925,1016,19.4,20.6,18.2
2023-05-07T21:37:00+02:00,19.5,63,60,12.2,7.3,11.7,0,16.1,76,7925,1016,19.4,19.4,15.3
2023-05-07T22:47:00+02:00,18.3,66,59,11.8,5.8,8.1,0,16.1,10,10363,1016,19.4,18.3,14.7
2023-05-07T23:43:00+02:00,17.9,86,76,15.6,7.4,10,0,16.1,11,10058,1016,18.9,17.8,16.5
